quarter_type,quarter_id,agent,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
good,43_1,90,0,0,0,0,0,0,0,0,0,0
good,43_1,91,0,0,0,0,0,0,0,0,0,0
good,43_1,92,0,0,0,0,0,0,0,0,0,0
good,43_1,93,0,0,0,0,0,0,0,0,0,0
good,43_1,94,0,0,0,0,0,0,0,0,0,0
good,43_1,95,0,0,0,0,0,0,0,0,0,1
good,43_1,96,0,0,0,0,0,0,0,0,0,0
good,43_1,97,1,0,0,0,0,0,1,0,1,0
good,43_1,98,0,0,0,0,0,0,0,0,0,0
good,43_1,99,0,0,0,0,0,0,0,0,0,0
good,43_1,100,0,0,0,0,0,0,0,0,0,0
good,43_1,101,0,0,0,0,0,0,0,0,0,0
good,43_1,102,0,0,0,0,0,0,0,0,0,0
good,43_1,103,0,0,0,0,0,0,0,0,0,0
good,43_1,104,0,0,0,0,0,0,0,0,0,0
good,43_1,105,0,0,0,0,0,0,0,0,0,0
good,43_1,106,0,0,0,0,0,0,0,0,0,0
good,43_1,107,0,0,0,0,0,0,0,0,0,0
good,43_1,108,0,0,0,0,0,0,0,0,0,0
good,43_1,109,0,0,0,0,0,0,0,0,0,0
good,43_1,110,0,0,0,0,0,0,0,0,0,0
good,43_1,111,0,0,0,0,0,0,0,0,0,0
good,43_1,112,0,0,0,0,0,0,0,0,0,0
good,43_1,113,0,0,0,0,0,0,0,1,0,0
good,43_1,114,0,0,0,0,0,0,0,0,0,0
good,43_1,115,0,0,0,0,0,0,0,1,0,0
good,43_1,116,0,0,0,0,0,0,0,0,0,0
good,43_1,117,0,0,0,0,0,0,0,0,0,0
good,43_1,118,0,0,0,0,0,0,0,0,0,0
good,43_1,119,0,0,0,0,0,0,0,0,0,0
good,43_1,120,0,0,0,0,0,0,0,0,0,0
good,43_1,121,0,0,0,0,0,0,0,0,0,0
good,43_1,122,0,0,0,0,0,0,0,0,0,1
good,43_1,123,0,0,0,0,0,0,0,0,1,0
good,43_1,124,0,0,0,0,0,0,0,1,0,0
good,43_1,125,0,0,0,0,0,0,0,1,0,0
good,43_1,126,1,0,0,0,0,0,1,0,1,0
good,43_1,127,0,0,0,0,0,0,0,0,0,0
good,43_1,128,0,0,0,0,0,0,0,0,0,0
good,43_1,129,0,0,0,0,0,0,0,0,0,0
good,43_1,130,0,0,0,0,0,0,0,0,0,0
good,43_1,131,0,0,0,0,0,0,0,0,0,0
good,43_1,132,0,0,0,0,0,0,0,0,0,0
good,43_1,133,0,0,0,0,0,0,0,0,0,1
good,43_1,134,0,0,0,0,0,0,0,0,0,0
good,43_1,135,0,0,0,0,0,0,0,0,0,0
good,43_1,136,0,0,0,0,0,0,0,0,0,0
good,43_1,137,0,0,0,0,0,0,0,0,0,0
good,43_1,138,0,0,0,0,0,0,0,0,0,0
good,43_1,139,0,0,0,0,0,0,0,0,0,0
good,43_1,140,0,0,0,0,0,0,0,0,0,0
good,43_1,141,0,0,0,0,0,0,0,0,0,0
good,43_1,142,0,0,0,0,0,0,0,0,0,0
good,43_1,143,0,0,0,0,0,0,0,0,0,0
good,43_1,144,0,0,0,0,0,0,0,0,0,0
good,43_1,145,0,0,0,0,0,0,0,0,0,0
good,43_1,146,0,0,0,0,0,0,0,0,0,0
good,43_1,147,0,0,0,0,0,0,0,0,0,0
good,43_1,148,0,0,0,1,0,0,0,0,0,0
good,43_1,149,0,0,0,0,0,0,0,0,0,0
good,43_1,150,0,0,0,0,0,0,0,0,0,0
good,43_1,151,0,0,0,1,0,0,0,0,0,0
good,43_1,152,0,0,0,0,0,0,0,0,0,0
good,43_1,153,0,0,0,1,0,0,0,0,0,0
good,43_1,154,0,0,0,0,0,0,0,0,0,0
good,43_1,155,0,0,0,0,0,0,0,0,0,0
good,43_1,156,1,1,0,0,0,0,1,0,0,0
good,43_1,157,0,0,0,0,0,0,0,0,0,0
good,43_1,158,0,0,0,0,0,0,0,0,0,0
good,43_1,159,0,0,0,0,0,0,0,0,0,0
good,43_1,160,0,0,0,0,0,0,0,0,0,0
good,43_1,161,0,0,0,0,0,0,0,0,0,0
good,43_1,162,0,0,0,0,0,0,0,0,0,0
good,43_1,163,0,0,0,0,0,0,0,0,0,0
good,43_1,164,0,0,0,1,0,0,0,0,0,0
good,43_1,165,0,0,0,1,0,0,0,0,0,0
good,43_1,166,1,0,0,0,0,0,0,0,0,0
good,43_1,167,0,0,0,0,0,0,0,0,0,0
good,43_1,168,0,0,0,0,0,0,0,0,0,0
good,43_1,169,0,0,0,0,0,0,0,0,0,0
good,43_1,170,0,0,0,0,0,0,0,0,0,0
good,43_1,171,0,0,0,0,0,0,0,0,0,0
good,43_1,172,0,0,0,0,0,0,0,0,0,0
good,43_1,173,0,0,0,0,0,0,0,0,0,0
good,43_1,174,0,0,0,0,0,0,0,0,1,0
good,43_1,175,0,0,0,0,0,0,0,0,0,0
good,43_1,176,0,0,0,0,0,0,0,0,0,0
good,43_1,177,0,0,0,0,0,0,0,0,0,0
good,43_1,178,0,0,0,0,0,0,0,0,0,0
good,43_1,179,0,0,0,0,0,0,0,0,1,0
good,43_1,180,0,0,0,0,0,0,0,0,0,0
good,43_1,181,0,0,0,0,0,0,0,0,0,0
good,43_1,182,0,0,0,0,0,0,0,0,0,0
good,43_1,183,0,0,0,0,0,0,0,1,0,0
good,43_1,184,0,0,0,0,1,0,0,0,0,0
good,43_1,185,0,0,0,0,0,0,0,0,0,0
good,43_1,186,0,0,0,0,0,0,1,0,0,0
good,43_1,187,0,0,0,0,0,0,0,0,0,0
good,43_1,188,0,0,0,0,0,0,0,0,0,0
good,43_1,189,0,0,0,0,0,0,0,0,0,0
good,43_1,190,0,1,0,0,0,0,0,0,0,0
good,43_1,191,0,0,0,1,0,0,0,0,0,0
good,43_1,192,0,1,0,0,0,0,1,0,0,0
good,43_1,193,0,0,0,0,0,0,0,0,0,0
good,43_1,194,0,0,0,0,0,0,0,0,0,0
good,43_1,195,0,0,0,0,0,0,0,0,0,0
good,43_1,196,0,0,0,0,0,0,0,0,0,0
good,43_1,197,0,0,0,0,0,0,0,0,0,0
good,43_1,198,0,0,0,0,0,0,0,0,0,0
good,43_1,199,0,0,0,0,0,0,0,0,0,0
good,73_2,0,0,0,0,0,0,0,0,0,0,0
good,73_2,1,0,0,0,0,0,0,0,0,0,0
good,73_2,2,0,0,0,0,0,0,0,0,0,0
good,73_2,3,0,0,0,0,0,0,0,0,0,0
good,73_2,4,0,1,0,0,0,0,0,0,0,0
good,73_2,5,0,0,0,0,0,0,0,0,0,0
good,73_2,6,0,0,0,0,0,0,0,0,0,0
good,73_2,7,0,0,0,0,0,0,0,0,0,0
good,73_2,8,0,1,0,0,0,0,0,0,0,0
good,73_2,9,0,0,0,0,0,0,0,0,0,0
good,73_2,10,0,0,0,0,0,0,0,0,0,0
good,73_2,11,0,0,0,0,0,0,0,0,0,0
good,73_2,12,0,0,1,0,0,0,0,0,0,0
good,73_2,13,0,0,0,0,0,0,0,0,0,0
good,73_2,14,0,0,0,0,0,0,0,0,0,0
good,73_2,15,0,0,0,0,0,0,0,0,0,0
good,73_2,16,0,0,0,0,0,0,0,0,0,0
good,73_2,17,0,0,0,0,0,1,0,0,0,0
good,73_2,18,0,0,0,0,0,0,0,0,0,0
good,73_2,19,0,0,0,0,0,0,0,0,0,0
good,73_2,20,0,0,0,0,0,0,0,0,0,0
good,73_2,21,0,0,0,0,0,0,1,0,0,0
good,73_2,22,0,0,0,0,0,0,0,0,0,0
good,73_2,23,0,0,0,0,0,0,0,0,0,0
good,73_2,24,1,0,0,0,0,0,0,0,0,0
good,73_2,25,0,0,0,0,1,0,0,0,0,0
good,73_2,26,0,0,0,0,0,0,0,0,0,0
good,73_2,27,0,0,0,0,0,0,0,0,0,0
good,73_2,28,0,0,0,0,0,0,0,0,0,0
good,73_2,29,0,0,0,0,0,0,0,0,0,0
good,73_2,30,0,0,0,0,0,0,0,0,0,0
good,73_2,31,0,0,0,0,0,0,0,0,0,0
good,73_2,32,0,0,0,0,0,0,0,0,0,0
good,73_2,33,0,0,0,0,0,0,0,0,0,0
good,73_2,34,0,0,0,0,0,0,0,0,0,1
good,73_2,35,0,0,0,0,0,0,1,1,0,0
good,73_2,36,0,0,0,0,0,0,0,0,0,0
good,73_2,37,0,0,0,0,0,0,0,0,0,0
good,73_2,38,0,0,0,0,0,0,0,0,0,0
good,73_2,39,0,0,0,0,1,0,0,0,0,0
good,73_2,40,0,0,0,0,0,0,0,0,0,0
good,73_2,41,0,0,0,0,0,0,0,0,0,0
good,73_2,42,1,0,0,0,1,0,0,0,0,1
good,73_2,43,0,0,0,0,0,0,0,0,0,0
good,73_2,44,0,0,0,0,0,0,0,0,0,0
good,73_2,45,0,0,0,0,0,0,0,0,0,0
good,73_2,46,0,0,0,0,0,0,0,0,0,0
good,73_2,47,0,0,0,0,0,0,0,0,0,0
good,73_2,48,0,0,0,0,0,0,1,0,0,0
good,73_2,49,0,0,0,0,0,0,0,0,0,0
good,73_2,50,0,0,0,0,0,0,0,0,0,0
good,73_2,51,0,0,0,0,0,0,0,0,0,0
good,73_2,52,0,0,0,0,0,0,0,0,0,0
good,73_2,53,0,0,0,0,0,0,0,0,0,0
good,73_2,54,0,0,0,0,0,0,0,0,0,0
good,73_2,55,0,0,0,0,0,0,0,0,0,0
good,73_2,56,0,0,0,0,0,0,0,1,0,0
good,73_2,57,0,0,0,0,0,0,0,0,0,0
good,73_2,58,0,0,0,0,0,0,0,0,0,0
good,73_2,59,1,0,0,0,0,0,0,0,0,0
good,73_2,60,0,0,0,0,0,0,0,0,0,0
good,73_2,61,0,0,0,0,0,0,0,0,0,0
good,73_2,62,0,0,0,0,0,0,0,0,0,0
good,73_2,63,0,0,0,0,0,0,0,0,0,0
good,73_2,64,0,0,0,0,0,0,0,0,0,0
good,73_2,65,0,0,0,0,0,0,0,0,0,0
good,73_2,66,0,0,0,0,0,0,0,0,0,0
good,73_2,67,0,0,0,0,0,0,0,0,0,0
good,73_2,68,0,0,0,0,0,0,0,0,0,0
good,73_2,69,0,0,0,0,0,0,0,0,0,0
good,73_2,70,0,0,0,0,0,0,0,0,0,0
good,73_2,71,0,0,0,0,0,0,0,0,0,0
good,73_2,72,0,0,0,0,0,0,0,0,0,0
good,73_2,73,0,0,0,0,0,0,0,0,0,0
good,73_2,74,0,0,1,0,0,0,0,0,0,0
good,73_2,75,0,0,0,0,0,0,0,0,0,0
good,73_2,76,0,0,0,0,0,0,0,0,0,1
good,73_2,77,0,0,0,0,0,0,0,0,0,0
good,73_2,78,0,0,0,0,0,0,0,0,0,0
good,73_2,79,0,0,0,0,0,1,0,0,0,0
good,73_2,80,0,1,0,0,0,0,0,0,0,0
good,73_2,81,0,0,0,0,0,0,0,0,0,0
good,73_2,82,0,0,0,0,0,0,0,0,0,0
good,73_2,83,0,1,0,0,0,0,0,0,0,0
good,73_2,84,0,0,0,0,0,0,0,0,0,0
good,73_2,85,0,0,0,0,0,0,0,0,0,0
good,73_2,86,0,0,1,0,0,0,0,1,0,0
good,73_2,87,0,0,0,0,0,0,0,0,0,0
good,73_2,88,0,0,0,0,0,0,0,0,0,0
good,73_2,89,0,0,0,0,0,0,1,0,0,0
good,73_2,90,0,0,0,0,0,0,0,1,0,0
good,73_2,91,0,0,0,0,0,0,0,0,0,0
good,73_2,92,0,0,0,0,0,0,0,0,0,0
good,73_2,93,0,0,0,0,0,0,0,0,0,0
good,73_2,94,0,0,0,0,0,0,0,0,0,0
good,73_2,95,0,0,0,0,0,0,0,0,0,0
good,73_2,96,0,0,0,0,0,0,0,0,0,0
good,73_2,97,0,0,0,0,0,0,0,0,0,0
good,73_2,98,0,0,0,0,0,0,0,0,0,0
good,73_2,99,0,0,0,0,0,0,0,0,0,0
good,73_2,100,0,0,0,0,0,0,0,0,0,0
good,73_2,101,0,0,0,0,0,0,0,0,0,0
good,73_2,102,0,0,0,0,0,0,0,0,0,0
good,73_2,103,0,0,0,0,0,0,0,0,0,0
good,73_2,104,0,0,0,0,1,0,0,0,0,0
good,73_2,105,0,1,0,0,0,0,0,0,0,0
good,73_2,106,0,1,0,0,0,0,0,0,0,0
good,73_2,107,0,0,0,0,0,0,0,0,0,0
good,73_2,108,0,0,0,0,0,0,0,0,0,0
good,73_2,109,0,0,0,0,0,0,1,0,0,0
good,73_2,110,0,0,0,0,0,0,0,0,0,0
good,73_2,111,0,1,0,0,0,0,0,0,0,0
good,73_2,112,0,0,0,0,0,0,0,0,0,0
good,73_2,113,0,0,0,0,0,0,0,1,0,0
good,73_2,114,0,0,0,0,0,0,0,0,0,0
good,73_2,115,0,0,0,0,0,0,0,0,0,0
good,73_2,116,0,0,0,0,0,0,0,0,0,0
good,73_2,117,0,0,0,0,0,0,0,0,0,0
good,73_2,118,0,0,0,0,0,0,0,0,0,0
good,73_2,119,0,0,0,0,0,0,0,0,0,0
good,73_2,120,0,0,0,0,0,0,0,0,0,0
good,73_2,121,0,0,0,0,0,0,0,0,0,0
good,73_2,122,0,0,0,0,0,0,0,0,0,0
good,73_2,123,0,0,0,0,0,0,0,1,0,0
good,73_2,124,0,0,0,0,0,0,0,0,0,0
good,73_2,125,0,0,0,0,0,0,0,0,0,0
good,73_2,126,0,0,0,0,0,0,0,0,0,0
good,73_2,127,0,0,0,0,0,0,0,1,0,0
good,73_2,128,0,1,0,0,0,0,0,0,0,0
good,73_2,129,0,0,0,0,0,0,0,0,0,0
good,73_2,130,1,0,0,0,1,0,0,1,0,0
good,73_2,131,0,0,0,0,0,0,0,0,0,0
good,73_2,132,0,0,0,0,0,0,0,0,0,0
good,73_2,133,0,0,0,0,0,0,0,0,0,0
good,73_2,134,0,0,0,0,0,0,0,1,0,0
good,73_2,135,0,0,0,0,0,0,0,0,0,0
good,73_2,136,0,0,0,0,0,0,0,0,0,0
good,73_2,137,0,0,0,0,0,0,0,0,0,0
good,73_2,138,0,0,0,0,0,0,0,0,0,0
good,73_2,139,0,0,0,0,0,0,0,0,0,0
good,73_2,140,0,0,0,0,0,0,0,0,0,0
good,73_2,141,0,0,0,0,0,0,0,0,0,0
good,73_2,142,0,0,0,0,0,0,0,0,0,0
good,73_2,143,0,0,0,0,0,0,0,0,0,0
good,73_2,144,0,0,0,0,0,0,0,0,0,0
good,73_2,145,0,0,0,0,0,0,0,0,0,0
good,73_2,146,0,0,0,0,0,0,0,0,0,0
good,73_2,147,0,0,0,0,0,0,1,0,0,0
good,73_2,148,0,0,0,0,0,0,0,0,0,0
good,73_2,149,0,0,0,0,0,0,0,0,0,0
good,73_2,150,0,0,0,0,0,0,0,0,0,0
good,73_2,151,0,0,0,0,0,0,0,0,0,0
good,73_2,152,0,0,0,0,0,0,0,0,0,0
good,73_2,153,0,0,0,0,0,0,0,0,0,0
good,73_2,154,0,0,0,0,0,0,0,0,0,0
good,73_2,155,0,0,0,0,0,0,0,0,0,0
good,73_2,156,0,0,0,0,0,0,0,0,0,0
good,73_2,157,0,0,0,0,0,0,0,0,0,0
good,73_2,158,0,0,0,0,0,0,0,0,0,0
good,73_2,159,0,0,0,0,0,0,0,0,0,0
good,73_2,160,0,0,0,0,0,0,0,0,0,0
good,73_2,161,0,0,0,0,0,0,0,0,0,0
good,73_2,162,0,0,0,0,0,0,0,0,0,0
good,73_2,163,0,0,0,0,0,0,0,0,0,0
good,73_2,164,0,0,0,0,0,0,0,0,0,0
good,73_2,165,1,0,0,0,0,0,0,0,0,0
good,73_2,166,0,1,0,0,0,0,0,0,0,0
good,73_2,167,0,0,0,0,0,0,0,0,0,0
good,73_2,168,0,0,0,0,0,0,0,1,0,0
good,73_2,169,0,0,0,0,0,0,0,0,0,0
good,73_2,170,0,0,0,0,0,0,0,0,0,0
good,73_2,171,1,0,0,0,1,0,0,1,0,0
good,73_2,172,0,0,0,0,0,0,0,0,0,0
good,73_2,173,0,0,0,0,0,0,0,0,0,0
good,73_2,174,0,0,0,0,0,0,0,0,0,0
good,73_2,175,0,0,0,0,0,0,0,1,0,0
good,73_2,176,0,0,0,0,0,1,0,0,0,0
good,73_2,177,0,0,0,0,0,0,0,1,0,0
good,73_2,178,0,0,0,0,0,0,0,0,0,0
good,73_2,179,1,0,0,0,0,0,0,0,0,0
good,73_2,180,0,0,0,0,0,0,0,0,0,0
good,73_2,181,0,0,0,0,0,0,0,0,0,0
good,73_2,182,0,0,0,0,0,0,0,0,0,0
good,73_2,183,0,0,0,0,0,0,0,0,0,0
good,73_2,184,0,0,0,0,0,0,0,0,0,0
good,73_2,185,0,0,0,0,0,0,0,1,0,0
good,73_2,186,0,0,0,0,0,0,1,0,0,0
good,73_2,187,1,0,0,0,0,0,0,0,0,0
good,73_2,188,0,0,0,0,0,0,0,0,0,0
good,73_2,189,0,0,0,0,0,0,0,0,0,0
good,73_2,190,0,0,0,0,0,0,0,0,0,0
good,73_2,191,0,0,0,0,0,0,0,0,0,0
good,73_2,192,0,0,0,0,0,0,0,0,0,0
good,73_2,193,0,0,0,0,0,0,0,0,0,0
good,73_2,194,0,0,0,0,0,0,0,0,0,0
good,73_2,195,0,0,0,0,0,0,0,0,0,0
good,73_2,196,0,0,0,0,0,0,0,0,0,0
good,73_2,197,0,0,1,0,0,1,0,0,0,1
good,73_2,198,0,0,0,0,0,0,0,0,0,0
good,73_2,199,0,0,0,0,0,0,0,0,0,0
good,176_1,0,0,1,0,0,0,0,0,0,0,0
good,176_1,1,0,0,0,0,0,0,0,0,0,0
good,176_1,2,0,0,0,0,0,0,0,0,0,0
good,176_1,3,0,0,0,0,0,0,0,0,0,0
good,176_1,4,0,0,0,0,0,0,0,0,0,0
good,176_1,5,0,0,0,0,0,0,0,0,0,0
good,176_1,6,0,0,0,0,0,0,0,0,0,0
good,176_1,7,0,0,0,0,0,0,0,0,0,0
good,176_1,8,0,1,0,0,0,0,1,0,0,0
good,176_1,9,0,0,0,0,0,0,0,0,0,0
good,176_1,10,0,0,0,0,0,0,0,0,0,0
good,176_1,11,1,0,0,0,0,1,0,0,0,0
good,176_1,12,0,0,0,0,0,0,0,0,0,0
good,176_1,13,0,0,0,0,0,0,0,0,0,0
good,176_1,14,0,0,0,0,0,0,0,0,0,0
good,176_1,15,0,0,0,0,0,0,0,0,0,0
good,176_1,16,0,0,0,1,0,0,0,0,0,0
good,176_1,17,0,1,0,0,0,0,0,0,0,0
good,176_1,18,0,0,0,0,0,0,0,0,0,0
good,176_1,19,0,0,0,0,0,0,0,0,0,0
good,176_1,20,0,0,0,0,0,0,0,0,0,0
good,176_1,21,0,0,0,0,0,0,0,0,0,0
good,176_1,22,0,0,0,0,0,0,0,0,0,1
good,176_1,23,0,0,1,0,0,0,0,0,0,0
good,176_1,24,0,0,0,0,0,0,0,0,0,0
good,176_1,25,0,0,0,0,0,0,0,0,0,0
good,176_1,26,0,0,0,0,0,0,0,0,0,0
good,176_1,27,0,0,0,0,0,1,1,0,0,0
good,176_1,28,0,0,0,0,0,1,0,0,0,0
good,176_1,29,0,0,0,0,0,0,0,0,0,0
good,176_1,30,0,0,0,0,0,0,0,0,0,0
good,176_1,31,0,0,0,0,0,0,0,0,0,0
good,176_1,32,0,0,0,0,0,0,0,0,0,0
good,176_1,33,0,0,0,0,0,0,0,0,0,0
good,176_1,34,0,0,0,0,0,0,0,0,0,0
good,176_1,35,0,0,0,0,0,0,0,0,0,0
good,176_1,36,0,1,0,0,0,0,1,0,0,0
good,176_1,37,0,0,0,0,0,0,1,0,0,1
good,176_1,38,0,0,0,0,0,0,0,0,0,0
good,176_1,39,0,0,0,0,0,0,0,0,0,0
good,176_1,40,0,0,0,0,0,0,0,0,0,0
good,176_1,41,0,0,0,0,0,0,0,0,0,0
good,176_1,42,0,0,0,0,0,0,0,0,0,0
good,176_1,43,0,0,0,0,0,0,0,0,0,0
good,176_1,44,0,0,0,0,0,0,0,0,0,0
good,176_1,45,0,0,0,0,0,0,0,0,0,0
good,176_1,46,0,0,0,0,0,0,0,0,0,0
good,176_1,47,0,1,0,0,0,1,0,0,0,0
good,176_1,48,0,0,0,0,0,0,0,0,0,0
good,176_1,49,0,0,0,0,0,0,0,0,0,0
good,176_1,50,0,0,0,0,0,1,0,1,0,0
good,176_1,51,0,0,0,0,0,0,0,0,0,0
good,176_1,52,0,0,0,0,0,0,0,0,0,0
good,176_1,53,0,0,0,0,0,0,0,0,0,0
good,176_1,54,0,0,0,0,0,0,0,0,0,0
good,176_1,55,1,0,0,0,0,1,0,0,0,0
good,176_1,56,0,0,0,1,0,0,0,0,0,0
good,176_1,57,0,0,0,0,0,0,0,0,0,0
good,176_1,58,0,0,0,0,0,0,0,0,0,0
good,176_1,59,0,0,0,0,0,0,0,0,0,1
good,176_1,60,0,0,0,0,0,0,0,0,0,0
good,176_1,61,0,0,0,0,0,0,0,0,0,0
good,176_1,62,0,0,0,0,0,0,0,0,0,0
good,176_1,63,0,1,0,0,0,0,0,0,0,0
good,176_1,64,1,0,0,0,0,0,0,0,1,0
good,176_1,65,0,0,0,0,0,0,0,0,0,0
good,176_1,66,0,0,0,0,0,0,0,0,0,0
good,176_1,67,0,0,0,0,0,0,0,0,0,0
good,176_1,68,0,0,0,0,0,0,0,0,0,0
good,176_1,69,0,0,0,0,0,0,0,0,0,0
good,176_1,70,0,0,0,0,0,0,0,0,0,0
good,176_1,71,0,0,0,0,0,0,0,0,0,0
good,176_1,72,0,0,0,0,0,0,0,0,0,0
good,176_1,73,0,0,0,0,0,0,0,0,0,0
good,176_1,74,0,0,0,0,0,0,0,0,0,0
good,176_1,75,0,0,0,0,0,0,0,0,0,0
good,176_1,76,0,0,0,0,0,0,0,0,0,0
good,176_1,77,0,0,0,0,0,0,0,0,0,0
good,176_1,78,0,0,0,0,0,0,0,0,0,0
good,176_1,79,0,0,0,0,0,0,0,0,0,0
good,176_1,80,0,0,0,0,0,0,0,0,0,0
good,176_1,81,0,0,0,0,0,0,1,0,0,0
good,176_1,82,0,0,0,0,0,0,0,0,0,0
good,176_1,83,0,0,0,0,0,0,0,0,0,0
good,176_1,84,0,0,0,0,0,0,0,0,0,0
good,176_1,85,0,0,0,0,0,0,0,0,0,0
good,176_1,86,0,0,0,0,0,0,0,0,0,0
good,176_1,87,0,0,0,0,0,0,0,0,0,0
good,176_1,88,0,0,0,0,0,0,0,0,0,0
good,176_1,89,0,0,0,0,0,0,0,0,0,0
good,176_1,90,1,0,0,0,0,0,0,0,0,0
good,176_1,91,1,0,0,0,0,0,0,0,0,1
good,176_1,92,0,0,0,0,0,0,0,0,0,0
good,176_1,93,0,0,0,0,0,0,0,0,0,0
good,176_1,94,0,0,0,0,0,0,0,0,0,0
good,176_1,95,0,0,0,0,0,0,0,0,0,0
good,176_1,96,0,0,0,0,0,0,0,0,0,0
good,176_1,97,0,0,0,0,0,0,0,0,0,0
good,176_1,98,0,0,0,0,0,0,0,0,0,0
good,176_1,99,0,1,0,0,0,0,0,0,0,0
good,176_1,100,0,0,1,0,0,0,0,0,0,0
good,176_1,101,0,0,0,0,0,0,0,0,0,0
good,176_1,102,0,0,0,0,0,0,0,0,0,0
good,176_1,103,0,0,0,0,0,0,0,0,0,0
good,176_1,104,0,0,0,0,0,0,0,0,0,0
good,176_1,105,0,0,0,0,0,0,0,0,0,0
good,176_1,106,0,0,0,0,0,0,0,0,0,0
good,176_1,107,1,0,0,0,0,0,0,0,0,0
good,176_1,108,0,0,0,0,0,0,0,0,0,0
good,176_1,109,0,0,0,0,0,0,0,0,0,0
good,176_1,110,0,0,0,0,0,0,0,0,0,0
good,176_1,111,0,0,0,0,0,0,0,0,0,0
good,176_1,112,0,0,0,0,0,0,0,0,0,0
good,176_1,113,0,0,0,0,0,0,0,0,0,0
good,176_1,114,0,0,0,0,0,0,0,0,0,0
good,176_1,115,0,0,0,0,0,0,0,0,0,0
good,176_1,116,0,0,0,0,0,0,0,0,0,0
good,176_1,117,0,0,0,0,0,0,0,0,0,0
good,176_1,118,0,0,0,0,0,0,0,0,0,0
good,176_1,119,0,0,0,0,0,0,0,0,0,0
good,176_1,120,0,0,0,0,0,0,0,0,1,0
good,176_1,121,0,0,0,0,0,0,0,0,0,0
good,176_1,122,0,0,0,0,0,0,0,0,0,0
good,176_1,123,0,0,0,0,0,0,0,0,0,0
good,176_1,124,0,0,1,0,0,1,0,0,0,0
good,176_1,125,0,0,0,0,0,0,0,0,0,0
good,176_1,126,0,0,0,0,0,0,0,0,0,0
good,176_1,127,0,0,0,0,0,0,0,0,0,0
good,176_1,128,0,0,0,0,0,0,0,0,0,0
good,176_1,129,0,0,0,0,0,0,0,0,0,0
good,176_1,130,0,0,0,0,0,0,0,0,0,0
good,176_1,131,0,0,0,0,0,0,0,0,0,0
good,176_1,132,0,0,0,0,0,1,0,0,0,0
good,176_1,133,0,1,0,0,0,0,0,0,0,0
good,176_1,134,0,0,0,0,0,0,0,0,0,0
good,176_1,135,0,0,0,0,0,0,0,0,0,0
good,176_1,136,0,0,0,0,0,0,0,0,0,0
good,176_1,137,0,0,0,0,0,0,0,0,0,0
good,176_1,138,0,0,0,0,0,0,0,0,0,0
good,176_1,139,0,0,0,0,0,0,0,0,0,0
good,176_1,140,0,0,0,0,0,0,0,0,0,1
good,176_1,141,0,0,0,0,0,0,0,0,0,0
good,176_1,142,0,0,0,0,0,0,0,0,0,0
good,176_1,143,0,0,0,0,0,0,0,0,0,0
good,176_1,144,0,0,0,0,0,1,0,0,0,0
good,176_1,145,0,0,0,0,0,0,0,0,0,1
good,176_1,146,0,0,0,0,0,0,0,0,0,0
good,176_1,147,0,0,0,0,0,0,0,0,0,0
good,176_1,148,0,0,0,0,0,0,0,0,0,0
good,176_1,149,0,0,0,0,0,1,0,0,0,0
good,176_1,150,0,0,0,0,0,0,0,0,0,1
good,176_1,151,0,0,0,1,0,0,0,0,0,0
good,176_1,152,0,0,0,0,0,0,0,0,0,0
good,176_1,153,0,0,0,0,0,0,0,0,0,0
good,176_1,154,0,0,0,0,0,0,0,0,0,0
good,176_1,155,0,0,0,0,0,0,0,0,0,0
good,176_1,156,0,1,0,0,0,0,0,0,0,0
good,176_1,157,0,0,0,0,0,0,0,0,0,0
good,176_1,158,0,0,0,0,0,0,0,0,1,0
good,176_1,159,0,0,0,0,0,0,0,0,0,0
good,176_1,160,1,0,0,0,0,0,0,0,0,1
good,176_1,161,0,0,0,0,0,0,0,0,0,1
good,176_1,162,0,0,0,0,0,0,0,0,0,0
good,176_1,163,0,1,0,0,0,0,0,0,0,0
good,176_1,164,0,0,0,0,0,0,0,0,0,0
good,176_1,165,0,0,0,0,0,0,0,0,0,0
good,176_1,166,0,0,0,0,0,0,0,0,0,0
good,176_1,167,0,0,0,0,0,0,0,0,0,0
good,176_1,168,0,0,0,0,0,0,0,0,0,0
good,176_1,169,0,0,0,0,0,0,0,0,0,0
good,176_1,170,0,0,0,0,0,0,0,0,0,0
good,176_1,171,0,0,0,0,0,0,0,0,0,0
good,176_1,172,0,0,0,0,0,0,0,0,0,1
good,176_1,173,0,0,0,0,0,0,0,0,0,1
good,176_1,174,0,0,0,0,0,0,1,0,0,0
good,176_1,175,0,0,0,0,0,0,0,0,0,0
good,176_1,176,0,0,0,0,0,0,0,0,0,0
good,176_1,177,0,0,0,0,0,0,0,0,0,0
good,176_1,178,0,0,0,0,0,0,0,0,0,1
good,176_1,179,0,0,0,0,0,0,0,0,0,0
good,176_1,180,0,0,0,0,0,0,0,0,0,0
good,176_1,181,0,0,0,0,0,0,0,0,0,0
good,176_1,182,0,0,0,0,0,0,0,0,0,0
good,176_1,183,0,0,0,0,0,0,0,0,0,0
good,176_1,184,0,0,0,0,0,0,0,0,0,0
good,176_1,185,0,0,0,0,0,0,0,0,0,0
good,176_1,186,0,0,0,0,0,0,0,0,0,0
good,176_1,187,0,0,0,0,0,0,0,0,0,0
